golfer_url_name,golfer_url,golfer_parent_url,phone_number,club_url,full_address,street_number,street_name,suburb,postal_code,state,country,latitude,longitude
el-arish-golf-club,https://golfer.com.au/directory/golf-courses/el-arish-golf-club/2/001511,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=32&show_no_listings_when_zero_near_me=true&state=Every+State,(07) 4068 5140,https://www.elarishgolf.websyte.com.au/,"El Arish QLD 4855, Australia",N/A,N/A,El Arish,4855,QLD,Australia,-17.8062749,146.0050629
elanora-country-club,https://golfer.com.au/directory/golf-courses/elanora-country-club/2/000366,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=33&show_no_listings_when_zero_near_me=true&state=Every+State,(02) 9913 7336,https://www.elanoracc.com.au/,"154-156 Elanora Rd, Elanora Heights NSW 2101, Australia",154-156,Elanora Road,Elanora Heights,2101,NSW,Australia,-33.6988824,151.2715936
elderslie-golf-club,https://golfer.com.au/directory/golf-courses/elderslie-golf-club/2/004069,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=33&show_no_listings_when_zero_near_me=true&state=Every+State,03 6268 5292,https://eldersliegolfclub.com.au/index.php,"Elderslie Golf Course, 79 Andersons Rd, Broadmarsh TAS 7030, Australia",79,Andersons Road,Broadmarsh,7030,TAS,Australia,-42.6255785,147.1177073
ellerston-golf-course,https://golfer.com.au/directory/golf-courses/ellerston-golf-course/2/000367,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=33&show_no_listings_when_zero_near_me=true&state=Every+State,N/A,https://www.facebook.com/pages/Ellerston-Golf-Club/535179923235451,"Ellerston NSW 2337, Australia",N/A,N/A,Ellerston,2337,NSW,Australia,-31.7973766,151.3446428
ellesmere-golf-club,https://golfer.com.au/directory/golf-courses/ellesmere-golf-club/2/005463,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=33&show_no_listings_when_zero_near_me=true&state=Every+State,03 3242886,http://www.ellesmeregolf.co.nz/,"Feredays Road, Southbridge, New Zealand",N/A,Feredays Road,Southbridge,N/A,Canterbury,New Zealand,-43.782672,172.224273
elmhurst-golf-club,https://golfer.com.au/directory/golf-courses/elmhurst-golf-club/2/000684,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=33&show_no_listings_when_zero_near_me=true&state=Every+State,N/A,N/A,"Green St, Elmhurst VIC 3469, Australia",N/A,Green Street,Elmhurst,3469,VIC,Australia,-37.1850885,143.239301
elmore-golf-club,https://golfer.com.au/directory/golf-courses/elmore-golf-club/2/000685,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=33&show_no_listings_when_zero_near_me=true&state=Every+State,0428 341 667,http://www.elmorevictoria.com.au/community/73-elmore-golf-club,"Hunter Rd, Elmore VIC 3558, Australia",N/A,Hunter Road,Elmore,3558,VIC,Australia,-36.4319086,144.5790495
elsternwick-park-golf-club,https://golfer.com.au/directory/golf-courses/elsternwick-park-golf-club/2/000686,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=33&show_no_listings_when_zero_near_me=true&state=Every+State,(03) 9531 3200,http://www.elsternwickgolfcourse.com.au,"174 Glen Huntly Rd, Elsternwick VIC 3185, Australia",174,Glen Huntly Road,Elsternwick,3185,VIC,Australia,-37.8838784,144.9961389
emerald-golf-club,https://golfer.com.au/directory/golf-courses/emerald-golf-club/2/001512,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=33&show_no_listings_when_zero_near_me=true&state=Every+State,(07) 4982 1274,http://www.emeraldgolfclub.com/,"Theresa St, Emerald QLD 4720, Australia",N/A,Theresa Street,Emerald,4720,QLD,Australia,-23.5209332,148.1618209
emmaville-golf-club,https://golfer.com.au/directory/golf-courses/emmaville-golf-club/2/000368,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=33&show_no_listings_when_zero_near_me=true&state=Every+State,02 6734 7324,https://www.facebook.com/emmavillegolfclub/,"343 Gulf Rd, Emmaville NSW 2371, Australia",343,Gulf Road,Emmaville,2371,NSW,Australia,-29.4245286,151.5956712
emu-park-golf-club,https://golfer.com.au/directory/golf-courses/emu-park-golf-club/2/001514,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=34&show_no_listings_when_zero_near_me=true&state=Every+State,(07) 4939 6804,http://www.emuparkgolfclub.com.au/,"Emu Park QLD 4710, Australia",N/A,N/A,Emu Park,4710,QLD,Australia,-23.2598082,150.8222318
esk-golf-club,https://golfer.com.au/directory/golf-courses/esk-golf-club/2/001515,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=34&show_no_listings_when_zero_near_me=true&state=Every+State,(07) 5584 1261,N/A,"Esk Hampton Rd, Mount Byron QLD 4312, Australia",N/A,Esk Hampton Road,Mount Byron,4312,QLD,Australia,-27.2984463,152.2887484
euroa-golf-club,https://golfer.com.au/directory/golf-courses/euroa-golf-club/2/000688,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=34&show_no_listings_when_zero_near_me=true&state=Every+State,(03) 5795 2635,http://euroagolfclub.com/,"Golf Course Rd, Euroa VIC 3666, Australia",N/A,Golf Course Road,Euroa,3666,VIC,Australia,-36.7681555,145.5597062
everglades-country-club,https://golfer.com.au/directory/golf-courses/everglades-country-club/2/000369,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=34&show_no_listings_when_zero_near_me=true&state=Every+State,02-4341-3399,https://www.everglades.net.au,"Dunban Rd, Woy Woy NSW 2256, Australia",N/A,Dunban Road,Woy Woy,2256,NSW,Australia,-33.4983309,151.3139473
exeter-golf-club,https://golfer.com.au/directory/golf-courses/exeter-golf-club/2/004071,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=34&show_no_listings_when_zero_near_me=true&state=Every+State,03 6330 1455,http://exetergolfclub.com.au/,"W Tamar Hwy, Exeter TAS 7275, Australia",N/A,West Tamar Highway,Exeter,7275,TAS,Australia,-41.2889666,146.9425017
eynesbury-golf,https://golfer.com.au/directory/golf-courses/eynesbury-golf/2/000689,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=34&show_no_listings_when_zero_near_me=true&state=Every+State,03 9971 0403,http://www.eynesburygolf.com.au/cms/,"487 Eynesbury Rd, Eynesbury VIC 3338, Australia",487,Eynesbury Road,Eynesbury,3338,VIC,Australia,-37.7910204,144.5656512
fairbairn-golf-club,https://golfer.com.au/directory/golf-courses/fairbairn-golf-club/2/004324,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=34&show_no_listings_when_zero_near_me=true&state=Every+State,(02) 6257 9000,http://www.fairbairngolfclub.com.au/,"Laverton Ave, Canberra Airport ACT 2609, Australia",N/A,Laverton Avenue,Canberra Airport,2609,ACT,Australia,-35.3028684,149.2060995
fairfield-golf-club,https://golfer.com.au/directory/golf-courses/fairfield-golf-club/2/000371,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=34&show_no_listings_when_zero_near_me=true&state=Every+State,02 9604 4007,http://www.fairfieldgolf.com.au/,"Beavors St & Smithfield Rd, Prairiewood NSW 2176, Australia",N/A,N/A,Prairiewood,2176,NSW,Australia,-33.864307,150.9123545
fairlie-golf-club,https://golfer.com.au/directory/golf-courses/fairlie-golf-club/2/005466,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=34&show_no_listings_when_zero_near_me=true&state=Every+State,021363956,http://golf.fairlienz.com/,"26 Talbot Road, Fairlie 7925, New Zealand",26,Talbot Road,Fairlie,7925,Canterbury,New Zealand,-44.1021376,170.8359948
fairview-golf-club,https://golfer.com.au/directory/golf-courses/fairview-golf-club/2/005467,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=34&show_no_listings_when_zero_near_me=true&state=Every+State,07 5493412,http://www.fairviewestate.co.nz/golf-course/,"34 Sharp Road, aongatete, Katikati 3178, New Zealand",34,Sharp Road,Katikati,3178,Bay of Plenty,New Zealand,-37.5915541,175.9149151
federal-golf-club,https://golfer.com.au/directory/golf-courses/federal-golf-club/2/004334,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=35&show_no_listings_when_zero_near_me=true&state=Every+State,02 6281 1888,https://www.federalgolf.com.au/cms/,"Gowrie Dr, Forrest ACT 2603, Australia",N/A,Gowrie Drive,Forrest,2603,ACT,Australia,-35.3258875,149.111702
feilding-golf-club,https://golfer.com.au/directory/golf-courses/feilding-golf-club/2/005468,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=35&show_no_listings_when_zero_near_me=true&state=Every+State,06 3234553,http://feildinggolfclub.co.nz/,"1487 Waughs Road, Feilding 4702, New Zealand",1487,Waughs Road,Feilding,4702,Manawatū-Whanganui,New Zealand,-40.240069,175.578616
fitzroy-golf-club,https://golfer.com.au/directory/golf-courses/fitzroy-golf-club/2/005469,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=35&show_no_listings_when_zero_near_me=true&state=Every+State,06 758 2574,https://www.fitzroygolf.co.nz/,"3 Record Street, Fitzroy, New Plymouth 4312, New Zealand",3,Record Street,New Plymouth,4312,Taranaki,New Zealand,-39.0435726,174.1030004
flagstaff-hill-golf-club,https://golfer.com.au/directory/golf-courses/flagstaff-hill-golf-club/2/001218,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=35&show_no_listings_when_zero_near_me=true&state=Every+State,(08) 8270 2300,https://www.fhgc.com.au/,"Memford Way, Flagstaff Hill SA 5159, Australia",N/A,Memford Way,Flagstaff Hill,5159,SA,Australia,-35.0527875,138.5899428
flinders-golf-club,https://golfer.com.au/directory/golf-courses/flinders-golf-club/2/000690,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=35&show_no_listings_when_zero_near_me=true&state=Every+State,(03) 5989 0583,https://www.flindersgolfclub.com.au/cms/,"1 Bass St, Flinders VIC 3929, Australia",1,Bass Street,Flinders,3929,VIC,Australia,-38.4774105,145.022454
forbes-golf-club,https://golfer.com.au/directory/golf-courses/forbes-golf-club/2/000374,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=35&show_no_listings_when_zero_near_me=true&state=Every+State,(02) 6851 1554,http://www.forbesgolf.org.au/,"17 Parkes Rd, Forbes NSW 2871, Australia",17,Parkes Road,Forbes,2871,NSW,Australia,-33.3774418,148.0159435
forest-hills-golf-club,https://golfer.com.au/directory/golf-courses/forest-hills-golf-club/2/000691,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=35&show_no_listings_when_zero_near_me=true&state=Every+State,N/A,http://www.foresthillsgolfclub.com.au,"Lower Dandenong Rd & Centre Dandenong Rd, Dingley Village VIC 3172, Australia",N/A,N/A,Dingley Village,3172,VIC,Australia,-37.9904426,145.1417045
formosa-golf-resort,https://golfer.com.au/directory/golf-courses/formosa-golf-resort/2/005472,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=35&show_no_listings_when_zero_near_me=true&state=Every+State,09 536 4715,http://www.formosa.co.nz/en/,"110 Jack Lachlan Drive, Beachlands 2018, New Zealand",110,Jack Lachlan Drive,Beachlands,2018,Auckland,New Zealand,-36.896559,174.9969003
forster-tuncurry-golf-club,https://golfer.com.au/directory/golf-courses/forster-tuncurry-golf-club/2/000391,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=35&show_no_listings_when_zero_near_me=true&state=Every+State,(02) 6554 7622,http://www.forstertuncurrygolf.com.au,"Strand St, Forster NSW 2428, Australia",N/A,Strand Street,Forster,2428,NSW,Australia,-32.1875495,152.5258628
fortescue-golf-club,https://golfer.com.au/directory/golf-courses/fortescue-golf-club/2/001075,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=35&show_no_listings_when_zero_near_me=true&state=Every+State,N/A,http://www.fortescuegc.com/,"Giles Ave, Newman WA 6753, Australia",N/A,Giles Avenue,Newman,6753,WA,Australia,-23.3536915,119.7272384
foster-golf-club,https://golfer.com.au/directory/golf-courses/foster-golf-club/2/000692,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=36&show_no_listings_when_zero_near_me=true&state=Every+State,+61 3 5682 2272,http://www.fostergolfclub.com.au/,"Foster VIC 3960, Australia",N/A,N/A,Foster,3960,VIC,Australia,-38.6526781,146.20116
fox-hills-golf-club,https://golfer.com.au/directory/golf-courses/fox-hills-golf-club/2/000376,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=36&show_no_listings_when_zero_near_me=true&state=Every+State,(02) 9631 7689,http://foxhillsgolfclub.com.au/,"55 Fox Hills Cres, Prospect NSW 2148, Australia",55,Fox Hills Crescent,Prospect,2148,NSW,Australia,-33.8053017,150.9314159
foxton-golf-club,https://golfer.com.au/directory/golf-courses/foxton-golf-club/2/005473,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=36&show_no_listings_when_zero_near_me=true&state=Every+State,(06) 363 8160,http://www.foxtongolf.co.nz/,"111 State Highway 1, Foxton 4891, New Zealand",111,State Highway 1,Foxton,4891,Manawatū-Whanganui,New Zealand,-40.455198,175.2927106
fraser-lakes-golf-club,https://golfer.com.au/directory/golf-courses/fraser-lakes-golf-club/2/001517,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=36&show_no_listings_when_zero_near_me=true&state=Every+State,(07) 4194 5905,https://fraserlakesgolfclub.com.au/,"45 Castles Rd S, Craignish QLD 4655, Australia",45,Castles Road South,Craignish,4655,QLD,Australia,-25.2877373,152.7301304
frederickton-golf-club,https://golfer.com.au/directory/golf-courses/frederickton-golf-club/2/000377,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=36&show_no_listings_when_zero_near_me=true&state=Every+State,(02) 6566 8261,http://www.fredericktongolf.com.au/cms/,"Frederickton NSW 2440, Australia",N/A,N/A,Frederickton,2440,NSW,Australia,-31.0368644,152.8712598
freeway-golf-course,https://golfer.com.au/directory/golf-courses/freeway-golf-course/2/000694,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=36&show_no_listings_when_zero_near_me=true&state=Every+State,(03) 9078 3076,http://www.freewaygolf.com.au/,"47-49 Columba St, Balwyn North VIC 3104, Australia",47-49,Columba Street,Balwyn North,3104,VIC,Australia,-37.7805464,145.0738459
fremantle-golf-course,https://golfer.com.au/directory/golf-courses/fremantle-golf-course/2/001076,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=36&show_no_listings_when_zero_near_me=true&state=Every+State,N/A,https://www.freopublicgolfcourse.com,"20 Montreal St, Fremantle WA 6160, Australia",20,Montreal Street,Fremantle,6160,WA,Australia,-32.0531494,115.7662795
freycinet-golf-club,https://golfer.com.au/directory/golf-courses/freycinet-golf-club/2/004075,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=36&show_no_listings_when_zero_near_me=true&state=Every+State,03 6257 0053,http://www.freycinetgolfcourse.com.au/,"1 Swanwick Rd, Coles Bay TAS 7215, Australia",1,Swanwick Road,Coles Bay,7215,TAS,Australia,-42.0881716,148.2392919
gailes-golf-club,https://golfer.com.au/directory/golf-courses/gailes-golf-club/2/001518,https://golfer.com.au/directory/golf-courses/2?domain_id=4&near=20&order_by=name&page=36&show_no_listings_when_zero_near_me=true&state=Every+State,07 3271 1045,http://www.gailesgolf.com/,"Gailes Golf Course, 299 Wilruna St, Wacol QLD 4076, Australia",299,Wilruna Street,Wacol,4076,QLD,Australia,-27.6026321,152.9179715
